5.439064786752238545e-05 1.593354930067289113e-05 7.740272460422794671e-06 5.016816481237912860e-06 3.499785305039559710e-06 2.446891730700278234e-06 1.774857033789294347e-06 1.327352756792084573e-06 9.795558208019775135e-07 8.423729952017289997e-07 6.573909511905637199e-07 4.825656754364894652e-07 3.582192801513176943e-07 3.525330500598364128e-07 3.324118432711430403e-07 2.583215358538760827e-07 2.169103847481983022e-07 2.026441424924864591e-07 1.702342032936956607e-07 1.318263401580557073e-07 7.138460329559471522e-08 7.931848113311376254e-08 4.855753486028700858e-08 4.185373685562755299e-08 3.172536201933376272e-08 4.293629843037981335e-08 9.140446522136626563e-09 -3.103054340342197185e-08 -3.226600577390881541e-08 -3.186748761116685224e-08 -2.059089914769055706e-08 -2.908325598985979666e-08 -6.947392538198583596e-08 -7.141155255613587353e-08 -8.260770191136366519e-08 -5.635098066926656586e-08 1.350877419409910151e-05 -1.873953846718151005e-06 -3.631154622526126460e-06 -3.048070100603785038e-06 -2.329699724880889874e-06 -1.811134093772468230e-06 -1.480797836062188375e-06 -1.183629241920320214e-06 -8.836625675454828196e-07 -9.175986664808759990e-07 -8.023018218904770214e-07 -6.360803993377551093e-07 -5.482677824912161375e-07 -4.383033273106790316e-07 -3.263115788777640124e-07 -2.664395185810393438e-07 -2.832507621824023611e-07 -2.110649835519062161e-07 -1.954052037614069593e-07 -1.990083549763325710e-07 -1.636247508414859443e-07 -1.688905285581840533e-07 -2.203902347411987269e-07 -2.107033245015843917e-07 -1.941907664063131482e-07 -1.737245913039787910e-07 -1.608031565022652565e-07 -1.121646158899295464e-07 -8.409397983403747834e-08 -7.850074122206950914e-08 -4.597606808149952766e-08 -5.563545111082423875e-08 -8.069564997975362064e-08 -1.135856225229076513e-07 -1.100138111525608488e-07 -1.487137998938732898e-07 6.243616859712965514e-06 9.601645202573817355e-07 1.128020543638522787e-06 7.353077130382357027e-07 1.186261578397333987e-06 5.311928603223405378e-07 1.649028924652748369e-07 -1.227276838330398542e-08 2.469459046290992338e-08 9.843122990145378176e-08 1.024670010915537967e-07 2.879927897348349951e-07 3.080097222278021664e-07 2.653907420683007277e-07 2.833099905549327128e-07 3.523155930132094481e-07 3.584164328479969536e-07 2.536491382090146918e-07 2.201982652754238330e-07 3.880677121387977093e-08 -5.671423158011706979e-11 8.676857129682553718e-08 -1.302683178282050433e-07 -1.820681847976039346e-07 -2.607180659573195916e-07 -1.695816398623160985e-07 -1.514618470545300331e-07 -3.739758129582092702e-08 3.629014549793466345e-08 1.390947580378648987e-07 1.196793660695431520e-07 1.238972402410422152e-07 8.995840201147249847e-08 4.988567959590622154e-08 6.910474425929320322e-08 5.517082184198376634e-09
1.593354930067289113e-05 1.064743559843691026e-05 5.317549104953824901e-06 3.444620569341560096e-06 2.436105179708876900e-06 1.788934627201452673e-06 1.291743184646576043e-06 1.033109140290637990e-06 8.150641090603607030e-07 6.452123698886396913e-07 4.870969439730197700e-07 3.852381915558800124e-07 3.196210921875978826e-07 2.788850185079388823e-07 2.643047462214446559e-07 2.302117946873137852e-07 1.787612128662864262e-07 1.789585426921066648e-07 1.497654548007041598e-07 1.272414898597794114e-07 9.101538312425426509e-08 8.761962903373569832e-08 5.890158432381855833e-08 5.250808578114114260e-08 3.763606658081167134e-08 3.387332558477586610e-08 2.387769609455282827e-08 2.837196810431883138e-09 -4.265092742070238280e-09 -1.673534319467123385e-08 -1.519292715205512847e-08 -2.893802464226993385e-08 -3.784409261137253335e-08 -3.971033326502418809e-08 -4.261225758761700108e-08 -2.997632937681323308e-08 2.523253475802380280e-06 -2.309257047926006701e-06 -2.199464948024912700e-06 -1.777879838988095568e-06 -1.384561164634448845e-06 -1.141100858682113418e-06 -8.665159539201993786e-07 -7.474176201530100442e-07 -6.310211537511100084e-07 -5.590961204316025456e-07 -5.548992710464479798e-07 -4.671386851719922970e-07 -4.523179849694926916e-07 -4.236607464127439378e-07 -4.174048141026717865e-07 -3.918852226363477717e-07 -3.432932543655682999e-07 -3.067397173324761399e-07 -2.808275919559519648e-07 -2.635115677110034016e-07 -2.087850889299677974e-07 -1.721872625236665286e-07 -1.897422500862136202e-07 -1.564538515140107156e-07 -1.412516477945653341e-07 -1.183301834534757943e-07 -9.524960735005587340e-08 -8.300429386723636131e-08 -8.397042259834653466e-08 -5.408700481613245855e-08 -4.115860095010162660e-08 -5.446624879134524834e-08 -6.921121051275307968e-08 -7.691367904307520868e-08 -5.463215678443919690e-08 -6.462615074775314258e-08 2.559642935104800444e-06 -1.884333480184738372e-07 3.552623639923805337e-07 3.360116161274450419e-07 3.217043815656951218e-07 2.541225340883532479e-07 7.558109853174202394e-08 -3.156472883127288455e-08 -3.285069215853799313e-09 1.824868976428008514e-08 2.492524329866508896e-08 1.423818077727752086e-07 1.445003376670933791e-07 1.820988265679614247e-07 1.468664737312653627e-07 1.940229439469666038e-07 1.794222457162974010e-07 1.348083101959438254e-07 9.320355201936218863e-08 4.039429463370179542e-08 3.573388749692981387e-09 3.587402472503145852e-08 -1.616576084680689225e-08 -4.719646629715662551e-08 -7.573275540220212556e-08 -7.457686615056219451e-08 -5.568618840728677330e-08 -3.202841455461668653e-08 -1.019778583378100663e-08 3.610888828387326534e-08 2.111967381221046145e-08 9.944047400038108007e-09 7.644809324873953374e-09 -7.460941542028637621e-09 1.443612578219817963e-08 9.360971124624813761e-09
7.740272460422794671e-06 5.317549104953824901e-06 3.787012547622148455e-06 2.461856588753725658e-06 1.745199248832468913e-06 1.290607643848216742e-06 9.573970541896901076e-07 7.615389308516403945e-07 6.134950358038083497e-07 4.702471565597368669e-07 3.554425578424090172e-07 2.734741028692401695e-07 2.283685381894929070e-07 2.021849339363431504e-07 1.796300420883740390e-07 1.580767902018425507e-07 1.206195874301339332e-07 1.167514543283385215e-07 1.014920090015292777e-07 8.536489333383959273e-08 6.736326307764639214e-08 6.488327553883798879e-08 4.586502331328229377e-08 4.188845649671165850e-08 2.589234814998566544e-08 1.501136670566706796e-08 4.899979520633282654e-09 -5.273718385228217068e-09 -4.307211711210844791e-09 -9.339322075794746659e-09 -1.092468871091545080e-08 -2.053995240564094364e-08 -2.768516801444701383e-08 -2.833081369885323241e-08 -3.033073977224086604e-08 -2.437815122896384185e-08 1.071554699638442967e-06 -1.184857825679302724e-06 -1.386926409492236669e-06 -1.070362870481478030e-06 -9.201139594437297633e-07 -7.756828826164534203e-07 -6.313359295251274890e-07 -5.743810537791834314e-07 -4.952730100933413108e-07 -4.471579833326458038e-07 -4.508649438781985577e-07 -3.920095408244841361e-07 -3.685545340134798254e-07 -3.234722597924340103e-07 -2.944042489033387676e-07 -2.705989705354577244e-07 -2.279894734976408689e-07 -2.128896115116991291e-07 -1.908248077509098529e-07 -1.873196402117040567e-07 -1.570480052766216734e-07 -1.264292439007771164e-07 -1.287796350474446896e-07 -1.237086033208160072e-07 -1.233764637768272744e-07 -1.183333474046058341e-07 -1.036038263718613439e-07 -8.665260731301666366e-08 -8.885281685150483374e-08 -7.062197354515103022e-08 -6.851835948436815151e-08 -6.920707542111865538e-08 -7.480190164160136688e-08 -8.147673008727914399e-08 -7.032466163969537924e-08 -6.302117385992294695e-08 6.690679914038568520e-07 -6.000421817827892457e-08 1.110882747801106838e-07 1.030783398622762354e-07 1.383339681344091894e-07 1.934660036650778867e-07 7.300043073907946167e-08 1.987109773890788546e-08 3.212037881393043032e-08 4.310959119995566538e-08 6.893711756969178629e-08 1.259367090520990126e-07 1.258058309495771915e-07 1.210453845080989864e-07 8.674418114379895094e-08 1.049141130654284994e-07 8.995454763828097431e-08 6.530454324560781548e-08 5.636476730022481685e-08 2.045924725707416936e-08 -8.202824715911809486e-09 3.589961888288079227e-09 -1.445135330727619826e-08 -3.068397811821783902e-08 -4.472053213523221497e-08 -3.797199563356052011e-08 -1.953643686076096612e-08 -6.142664877108770688e-09 -5.741975716385281332e-10 1.666712969732071197e-08 1.426236561712243652e-08 8.077919170925203978e-09 8.925404868074999540e-09 2.009822796030400500e-08 2.929416919799809897e-08 2.393246478789560281e-08
5.016816481237912860e-06 3.444620569341560096e-06 2.461856588753725658e-06 2.079298569996392743e-06 1.507886342723296472e-06 1.132391305917291008e-06 8.409358320260268141e-07 6.700874926036433187e-07 5.353709328931510341e-07 4.143320670285976973e-07 3.175512182988920983e-07 2.496387325682562032e-07 2.019390630428933343e-07 1.754563308982227603e-07 1.587472344061609146e-07 1.368658111453261364e-07 1.113049660020480848e-07 1.047935607467406304e-07 9.270901347294085342e-08 7.433254239106940838e-08 5.860206957232815485e-08 5.452057442264066687e-08 4.110840971969929948e-08 3.610881610896678199e-08 2.296727552408993459e-08 1.338723153235200855e-08 5.127110302131640905e-09 -4.474124859363849297e-09 -2.753822078780565864e-09 -7.617954767579146846e-09 -1.030156802466952668e-08 -1.612621924195139650e-08 -1.890688070833306234e-08 -1.986441271925088764e-08 -2.347619726877369657e-08 -1.864802662571538873e-08 3.987902454239487531e-07 -8.389878701911780625e-07 -7.946889072877401461e-07 -6.794196030208879062e-07 -5.736876690859951908e-07 -5.154499646980171424e-07 -4.908761337931015791e-07 -4.693376570902741942e-07 -4.205611610992029947e-07 -3.987211402657375478e-07 -3.836755860350626983e-07 -3.349666780161580610e-07 -3.042542854075975688e-07 -2.600530675255357266e-07 -2.370209812827545524e-07 -2.182048093235651659e-07 -1.971976547507699347e-07 -1.747419809702176875e-07 -1.607310517654206724e-07 -1.619546655783152378e-07 -1.397733227509264388e-07 -1.176118290647888186e-07 -1.235457077275830467e-07 -1.222897892972683246e-07 -1.230949217289199825e-07 -1.151950663982694338e-07 -1.049550130935192235e-07 -8.734898536628266454e-08 -8.250357197283442719e-08 -7.041582524923260278e-08 -6.460817144115104130e-08 -6.436400576606805703e-08 -7.046282165831894279e-08 -6.951051207525903236e-08 -6.529617458207664775e-08 -5.957521240378988081e-08 4.828684607505310204e-07 -7.975510527826488042e-08 7.339696656250138621e-08 1.447663025556141811e-08 5.570568481258411846e-08 1.365620168009673059e-07 5.568268376401322771e-08 3.701823127444324610e-08 2.930573724604037008e-08 2.194075459792560863e-08 4.402438399702167433e-08 9.115756254373673408e-08 9.973140441159550850e-08 8.845201734346722690e-08 6.105260126284299837e-08 6.744996083210908596e-08 6.114309108130677817e-08 4.243474426432422828e-08 3.459390564673086225e-08 9.464809020885575315e-09 3.061735881098497163e-09 7.589100355293911968e-09 -2.197588988282784532e-09 -1.583698628418871265e-08 -2.180459387264623262e-08 -1.681022808525255873e-08 -2.869240152858331660e-09 4.058896943491396738e-09 1.011671672636766371e-08 2.961976708639459954e-08 3.717563993617124254e-08 2.907056583746946521e-08 2.920839748907503377e-08 3.153697577126451512e-08 4.212610507158514976e-08 3.430343001411482893e-08
3.499785305039559710e-06 2.436105179708876900e-06 1.745199248832468913e-06 1.507886342723296472e-06 1.376477331689314255e-06 1.056230349742315135e-06 7.957717817427708015e-07 6.405238381740875252e-07 5.125399903793435722e-07 3.967258159407494060e-07 3.042749996122506472e-07 2.483739439202183967e-07 2.054521508562267162e-07 1.705537711377143715e-07 1.542104666197807296e-07 1.310004654723330878e-07 1.016273195999296334e-07 8.886008726477391075e-08 7.401932761802388286e-08 5.470557656027175364e-08 4.486528365377434605e-08 4.093774982196244136e-08 3.020607575720642011e-08 2.529961398917810286e-08 1.658308538771250109e-08 9.193844324513149512e-09 4.058243583765342756e-09 -2.017194370606870122e-09 -2.884297441606380849e-09 -7.962239824084659663e-09 -1.058255958534044853e-08 -1.383303793022009179e-08 -1.566705839535365307e-08 -1.594728616767972979e-08 -1.676378938921457344e-08 -1.681828191205475219e-08 2.135515817413208209e-07 -6.217355618800025916e-07 -5.300510965848567322e-07 -4.221506588599415271e-07 -3.899680023606010854e-07 -3.536200208280480594e-07 -3.699313697159114206e-07 -3.745655823498560661e-07 -3.439619893265476981e-07 -3.336653055427678186e-07 -3.270688945310658762e-07 -2.790734388898055709e-07 -2.541007764677145881e-07 -2.249182418161715700e-07 -2.086621066922577204e-07 -1.995385575862068382e-07 -1.884240337166579082e-07 -1.687513819478383970e-07 -1.529427601206926110e-07 -1.552206002671614068e-07 -1.335013709761247828e-07 -1.130388369400412656e-07 -1.127121188821385205e-07 -1.112884902577676249e-07 -1.107746407781441832e-07 -9.911532290024935507e-08 -8.982386543666447388e-08 -7.568592800593102771e-08 -6.939021306547848542e-08 -5.938330365336402256e-08 -5.067833020034258010e-08 -4.783183137314321596e-08 -5.161490375442195954e-08 -4.844459430834664553e-08 -4.629796400760284580e-08 -4.631304625103923155e-08 7.987433472670640709e-07 -1.071847589539145810e-07 5.073835929265091500e-08 -5.293459807745662984e-09 3.589839837216594432e-08 9.945232911058798475e-08 5.391633685375891072e-08 2.654781419967184841e-08 2.205254182429098441e-08 1.085342379078031346e-08 3.655168600414665757e-08 7.160197448806257443e-08 8.225254984942214322e-08 7.195055655088823015e-08 5.495624572576847583e-08 5.283662893848707384e-08 4.843339047594088416e-08 2.993638984718518731e-08 2.056951153227973378e-08 1.266956889316733778e-08 1.027056645508413301e-08 9.214199376359829603e-09 9.866800976436454335e-09 -5.812119864045572646e-09 -1.776632848569815654e-09 8.878396794708058349e-09 1.894481560219166733e-08 2.263177028150019328e-08 1.457878858932964124e-08 2.479622614528022748e-08 2.704794095526707447e-08 1.941061499425958552e-08 1.926890914451675076e-08 1.764416420880236152e-08 2.889531076913743290e-08 1.854198081192986882e-08
2.446891730700278234e-06 1.788934627201452673e-06 1.290607643848216742e-06 1.132391305917291008e-06 1.056230349742315135e-06 9.895556533197502613e-07 7.700671559614550440e-07 6.254978955962144975e-07 4.999781096814840407e-07 3.975572352636008319e-07 3.110573148963853532e-07 2.526398487370965367e-07 2.087393093102108183e-07 1.755779082007544809e-07 1.598750072984298437e-07 1.368553673518307235e-07 1.114250099787610890e-07 9.285805378082209281e-08 7.686202176320389680e-08 5.902549560311041082e-08 4.789877461364133517e-08 3.936102955917053078e-08 2.940367685416333586e-08 2.536390082398890562e-08 1.791181715505236191e-08 1.136929223686862237e-08 6.498399457603342083e-09 5.450219841349381190e-11 -9.373855553798874071e-10 -5.373370340533457349e-09 -1.031840106602176694e-08 -1.462060334342297526e-08 -1.726993485250807287e-08 -2.016856294299749818e-08 -2.036108040154936749e-08 -1.842091029784291761e-08 3.418104042336249197e-07 -4.819059722712682886e-07 -3.732958824259656480e-07 -3.094015964347582655e-07 -2.488138477006465904e-07 -2.167079916946220783e-07 -2.334377629367212815e-07 -2.642176656468642053e-07 -2.603416548353216365e-07 -2.633608869813458318e-07 -2.623364193692116944e-07 -2.398155874379984264e-07 -2.286316539806508502e-07 -1.994381677018638210e-07 -1.929958875980151904e-07 -1.832843162275100553e-07 -1.731712250491286570e-07 -1.589531266995038568e-07 -1.471616787077736114e-07 -1.419741368026276834e-07 -1.243377953922866159e-07 -1.069638985426650296e-07 -1.112260837108265978e-07 -1.093576063610225738e-07 -1.140290870870940513e-07 -1.041256732539746307e-07 -9.707702858723749868e-08 -7.997504358763201579e-08 -7.299583417447312430e-08 -6.410214380302527417e-08 -5.771108791462644547e-08 -5.380622193315350660e-08 -5.640894389151053227e-08 -5.058862336938594590e-08 -4.603453888256931450e-08 -4.295761369353131282e-08 6.520831009530078552e-07 -1.079654391742587303e-07 -9.005262394817413529e-09 -2.023081237677593888e-08 2.558765493902248502e-08 6.100664235319875963e-08 3.591437863678837278e-08 1.028277498719198295e-08 7.899955137926464530e-09 1.487966208398116926e-10 2.078221017521942040e-08 4.679894418629765368e-08 5.851509577212705636e-08 4.951224224497805966e-08 3.030836656170955488e-08 3.087233010934382006e-08 3.269485528432489213e-08 2.029749269545821886e-08 1.086462265960745764e-08 9.822707336444627209e-09 5.291435920692666675e-09 3.491384767585127001e-10 8.641038087941506601e-09 -1.366888767408594890e-08 -5.103966647401852034e-09 3.268487204171993871e-09 1.495211247074496260e-08 1.595484638728217114e-08 7.370177495632265000e-09 1.515840566878342238e-08 1.394873231037363441e-08 1.414472989127568657e-08 1.511251711859446529e-08 1.653593663560395753e-08 2.739080155945144079e-08 1.916141998139481232e-08
1.774857033789294347e-06 1.291743184646576043e-06 9.573970541896901076e-07 8.409358320260268141e-07 7.957717817427708015e-07 7.700671559614550440e-07 7.269991018492022049e-07 5.940801111232543207e-07 4.817880441809031825e-07 3.853905141847669996e-07 3.060945166534423828e-07 2.519119112133497927e-07 2.068726919074685029e-07 1.721970745360098014e-07 1.513855154557916490e-07 1.264507146218357585e-07 1.026299071620745730e-07 8.532925378999026835e-08 6.910595573603694823e-08 5.055560385133263411e-08 3.709090966183193148e-08 2.832316680348331229e-08 1.871798682551129732e-08 1.638361551464185241e-08 9.256508752269084978e-09 5.298700921199744701e-09 2.320402843011971618e-09 -3.633909892112052710e-09 -5.228248735486163684e-09 -1.031736218771119007e-08 -1.358971398279687772e-08 -1.812517496786859399e-08 -2.024591189242521413e-08 -2.148090957797970421e-08 -1.990055156532441997e-08 -1.698511632712913047e-08 4.364650890907054393e-07 -2.848765474119025551e-07 -2.389081804607187715e-07 -2.068874608341948322e-07 -1.431279379773446708e-07 -1.070604425431974073e-07 -1.450684521921114243e-07 -1.760634175009960698e-07 -1.906757877966650871e-07 -2.061671460101776792e-07 -2.146428995173491450e-07 -1.981171392592866066e-07 -1.922688247138486989e-07 -1.667655747426422402e-07 -1.673397563888685941e-07 -1.657386225507346594e-07 -1.555255066823519485e-07 -1.406521272826123495e-07 -1.304371982472721533e-07 -1.264630577700993606e-07 -1.144453570350269710e-07 -1.025932959822166352e-07 -1.064413571119919613e-07 -1.032872390559128670e-07 -1.021876794500970311e-07 -8.432664019502681060e-08 -7.576895352234611728e-08 -6.226646927349516338e-08 -5.400066347662381489e-08 -5.111543440843424880e-08 -4.513909395320423704e-08 -4.415456793800313264e-08 -4.648175814870968468e-08 -4.321513370807905132e-08 -4.077129876699075304e-08 -3.899465222149003758e-08 7.155690262059150413e-07 -5.808581715219265587e-08 -8.517444045803812215e-08 -3.683718260737922817e-08 1.898301571975683044e-08 4.686514145906855579e-08 1.648167179060940849e-08 4.539933660555818869e-09 2.289254107006547965e-09 1.807260154294946184e-09 2.340367697038075861e-08 4.787793866860416691e-08 5.826231793937158985e-08 5.106080437310803431e-08 3.478539925016769517e-08 2.598252813393390201e-08 2.930526665112958113e-08 1.925095203387927580e-08 3.854591431277830662e-09 -1.518202870216412735e-09 -8.962500028015669342e-10 -3.218143283214570215e-09 -9.817365176772174849e-11 -1.687592932420225321e-08 -6.682711004814669981e-09 1.564516046700276523e-09 9.743170797174941446e-09 1.108412759910537886e-08 5.014892244512316862e-09 1.038020963144517168e-08 1.029172511152643973e-08 9.615978273087349134e-09 9.876345548916663419e-09 1.069523395501391900e-08 1.726186240786819340e-08 1.087506204150800389e-08
1.327352756792084573e-06 1.033109140290637990e-06 7.615389308516403945e-07 6.700874926036433187e-07 6.405238381740875252e-07 6.254978955962144975e-07 5.940801111232543207e-07 5.794962626722533240e-07 4.769874331730660801e-07 3.888182595721970613e-07 3.142663418592130521e-07 2.615866157679465445e-07 2.158345654996939420e-07 1.801418593313191251e-07 1.546858121099674479e-07 1.278612331112588173e-07 1.035256459555564026e-07 8.853934318719930703e-08 7.006032506804320987e-08 5.207503042671903017e-08 3.802989962257859444e-08 2.966425836733595096e-08 2.077981865368057394e-08 1.625062808698201678e-08 1.070287654162972908e-08 6.137972926973176644e-09 4.442288917580763182e-09 -4.937798392713909189e-10 -2.673942221886892796e-09 -8.091607411621529786e-09 -1.178070751307576587e-08 -1.430630781381259079e-08 -1.715707670005047688e-08 -1.792861391598569773e-08 -1.679423253483849592e-08 -1.507058159845299563e-08 2.629425925569636323e-07 -2.365981263667407478e-07 -1.671786351035897906e-07 -1.464198959477812163e-07 -1.168938859887093398e-07 -8.168533366606835186e-08 -9.072614460242512582e-08 -1.165192883896732575e-07 -1.227529070441478279e-07 -1.423686352600794766e-07 -1.575412702955322514e-07 -1.460448758305738050e-07 -1.491647390773828444e-07 -1.348941637585758134e-07 -1.429336102526992991e-07 -1.509860084272148862e-07 -1.465489022459792805e-07 -1.377194625334681254e-07 -1.284344922806342794e-07 -1.230757653923322717e-07 -1.067343617490746265e-07 -9.230283346815937731e-08 -9.070995620866050051e-08 -9.006552373254169823e-08 -9.502812417399379777e-08 -7.993890672326857115e-08 -7.570271427170181333e-08 -6.547332522101520288e-08 -5.872316784948507400e-08 -5.347809292259189965e-08 -4.777806607010102303e-08 -4.716174071708885409e-08 -4.695438177036222856e-08 -4.309105446220017306e-08 -4.233363672451379070e-08 -3.957208911467108597e-08 5.865163832137885174e-07 3.055907523215393980e-08 -8.350213621387991461e-08 -4.283189775464124655e-08 1.204699543683508106e-08 3.916494410839845478e-08 2.062785243657593194e-08 5.078119390923826956e-09 5.678442494126142554e-09 1.200140835338595104e-08 1.702719770736420638e-08 2.840559622561875969e-08 3.849382408141986806e-08 2.970073121207112550e-08 1.691139486473634437e-08 1.687888034375962956e-08 2.410093054218530918e-08 1.868604565808936138e-08 -1.817942144164587050e-09 -3.116789477660546396e-09 8.036123001248825468e-09 6.076574671129571536e-09 4.072024983691056105e-09 -9.029279692698510622e-09 2.873232369919880138e-09 5.794884372670745318e-09 1.002518902893302864e-08 1.102399318051003770e-08 3.982072654802152894e-09 7.164873099434306945e-09 8.064905667596871538e-09 7.836057075283869594e-09 8.181581149096759865e-09 4.201416411865710925e-09 8.366859261983577668e-09 2.433097514343255401e-09
9.795558208019775135e-07 8.150641090603607030e-07 6.134950358038083497e-07 5.353709328931510341e-07 5.125399903793435722e-07 4.999781096814840407e-07 4.817880441809031825e-07 4.769874331730660801e-07 4.635723664666514356e-07 3.837526882408720712e-07 3.119944197610869152e-07 2.588589498659094229e-07 2.157646486272811484e-07 1.809713065020873404e-07 1.528126729086534109e-07 1.265235046421191893e-07 1.020586313572454355e-07 8.353008556813620377e-08 6.551971765928119863e-08 4.808512813994341978e-08 3.630953798799603157e-08 2.735117840128290270e-08 1.812417595037893114e-08 1.422554684249455994e-08 7.390789745214053534e-09 4.183912802707985780e-09 2.732182515395517759e-09 -2.298575798899911041e-09 -3.079552986115535506e-09 -8.090553666528132672e-09 -1.056464163695817719e-08 -1.305239497402685156e-08 -1.525436358355703800e-08 -1.648220295260508553e-08 -1.626138059955438925e-08 -1.477221052621689639e-08 1.820586027884349579e-07 -1.993965879195116303e-07 -1.396944079473604272e-07 -1.311227274214891181e-07 -1.129630340877188723e-07 -7.202013754474294200e-08 -7.093664718047409250e-08 -6.876994391613012785e-08 -6.760404944111471482e-08 -7.861186187742410704e-08 -1.121951955986671367e-07 -1.080490437840356004e-07 -1.163161997825373453e-07 -1.145295259269676629e-07 -1.256571429849111543e-07 -1.348594834129789952e-07 -1.322262515015232776e-07 -1.257467409133844038e-07 -1.210120311702853648e-07 -1.145909999186951175e-07 -9.768011826582191767e-08 -8.248764856864557430e-08 -8.096213281248572550e-08 -7.938257138286640536e-08 -8.319618119398325780e-08 -7.294553942983496103e-08 -6.820630383451826978e-08 -5.988795226951276596e-08 -5.623190896907828569e-08 -5.049222057969083059e-08 -4.842167732350900881e-08 -4.698375994301267744e-08 -4.816917203483909507e-08 -4.561040766487788014e-08 -4.231222091647270756e-08 -3.948733607327330910e-08 4.618855740976131893e-07 2.266269030974342468e-08 -8.145915675844572702e-08 -5.066720618179010443e-08 6.607722590622524307e-09 3.171016937978372746e-08 1.456355374447624315e-08 1.249607187821995690e-08 4.004943144470044692e-09 1.005386688167435201e-08 1.279264066985560660e-08 1.493865631866841120e-08 2.929819878230137151e-08 1.715746401730592376e-08 7.394333416090898258e-09 7.975267927972448784e-09 1.809117094944625592e-08 1.085459830530320504e-08 -7.075847381707525401e-09 -5.189229126906046652e-09 3.545187321019486757e-09 -2.456461409387444104e-09 -4.660019758466585369e-09 -1.707457802507762488e-08 -2.789597853168625869e-09 -1.350571993168850338e-09 3.645519582435465222e-09 3.811172803518878279e-09 -2.740360743015801483e-09 3.525374934698400807e-09 3.138894705205315611e-09 3.746546380720337887e-09 2.068612656098149154e-09 2.628935368013105215e-09 7.570329039040492947e-09 3.222829712778823391e-09
8.423729952017289997e-07 6.452123698886396913e-07 4.702471565597368669e-07 4.143320670285976973e-07 3.967258159407494060e-07 3.975572352636008319e-07 3.853905141847669996e-07 3.888182595721970613e-07 3.837526882408720712e-07 3.798625269624712751e-07 3.207545016715167942e-07 2.686880278073566491e-07 2.265318011556334889e-07 1.907137962041231852e-07 1.620758771091055517e-07 1.340935532892681863e-07 1.098798455730870954e-07 9.089825851270726346e-08 7.178457834106002153e-08 5.424546997722788114e-08 4.056953877679983098e-08 2.966234166040828964e-08 2.218291737750048649e-08 1.832959290935627990e-08 1.035050743764515807e-08 7.123074322252897229e-09 4.960643527005076531e-09 6.646058700574768001e-10 1.922773538095535206e-10 -4.924873431707512491e-09 -7.058704433542071881e-09 -9.697765343642464212e-09 -1.154222845041729368e-08 -1.339349217186139935e-08 -1.455289699337058904e-08 -1.415160313328452938e-08 8.830665754992052159e-08 -1.460788470177570083e-07 -1.348984035091078831e-07 -1.241088335060614154e-07 -8.008609617790003772e-08 -3.861388915928308846e-08 -4.383034108220518503e-08 -4.230905282723785534e-08 -2.694874965535583142e-08 -4.088473405259606061e-08 -6.122880114855231203e-08 -6.515925881676270703e-08 -8.018103157924845903e-08 -8.358044406644289946e-08 -9.554086373410806422e-08 -1.081087980887445027e-07 -1.121030384387877764e-07 -1.103405315855109966e-07 -1.080494657347126293e-07 -1.042591725402067857e-07 -9.395152508091609521e-08 -7.922326345754714249e-08 -7.571655226825609386e-08 -7.089733406160240017e-08 -7.322939992038748770e-08 -6.568835355156418697e-08 -6.142048228032185295e-08 -5.467550843840119968e-08 -4.996700535359337274e-08 -4.188234422280947028e-08 -4.018811630553275101e-08 -3.969771800134821701e-08 -4.239998287334959592e-08 -4.262752018573762502e-08 -4.012748308623614414e-08 -3.930697405539160792e-08 2.976387800079437713e-07 5.641027833174608142e-08 -5.849348531800413255e-08 -5.479454272811336774e-08 3.618816718454836117e-09 3.054371808862943290e-08 1.315777943379711116e-08 1.530430278271482347e-08 1.108698939529657184e-08 1.998935582394175232e-08 1.287505553539554046e-08 3.419169665342306309e-09 2.081080369001070437e-08 1.111724468827512656e-08 -4.242370062661471365e-09 -6.209756455761532143e-09 7.804200925692740479e-09 1.942948158429184295e-09 -1.155664628006859372e-08 -1.123748944417384566e-08 -3.574793997511825674e-09 -8.409104122058014606e-09 -1.079192683529772054e-08 -1.981800502305523175e-08 -3.401944395354871004e-09 -1.138458367974885664e-09 6.235900849859118119e-09 7.571703153270029002e-09 3.622818659602907329e-09 8.663277017438085832e-09 9.072390235025737569e-09 6.563734260933689620e-09 7.054381033285561426e-09 5.490118606821381761e-09 7.414839969398516940e-09 1.258724537407289360e-09
