2.500000000000000000e+00 5.984165036661224235e+00
7.500000000000000000e+00 1.570457969622713001e+00
1.250000000000000000e+01 6.532415814746144189e-01
1.750000000000000000e+01 3.444175181103810712e-01
2.250000000000000000e+01 2.049334797520166451e-01
2.750000000000000000e+01 1.302799692131203502e-01
3.250000000000000000e+01 8.605576457590076445e-02
3.750000000000000000e+01 5.866103643832416836e-02
4.250000000000000000e+01 4.110197026504396750e-02
4.750000000000000000e+01 2.912698866579586585e-02
5.250000000000000000e+01 2.093693905634712651e-02
5.750000000000000000e+01 1.538473105941600208e-02
6.250000000000000000e+01 1.154838319086066989e-02
6.750000000000000000e+01 8.635364180421439481e-03
7.250000000000000000e+01 6.442868960790715249e-03
7.750000000000000000e+01 4.967604446836080753e-03
8.250000000000000000e+01 3.950786162013942594e-03
8.750000000000000000e+01 3.677276209099980108e-03
9.250000000000000000e+01 3.968062978648846488e-03
9.750000000000000000e+01 4.196251643324744839e-03
1.025000000000000000e+02 4.100595208186224618e-03
1.075000000000000000e+02 3.509517921436242603e-03
1.125000000000000000e+02 2.487085866486092936e-03
1.175000000000000000e+02 1.479235487152301973e-03
1.225000000000000000e+02 6.221508635145853823e-04
1.275000000000000000e+02 5.150135737034145142e-06
1.325000000000000000e+02 -4.761694457426701244e-04
1.375000000000000000e+02 -7.744879889961812014e-04
1.425000000000000000e+02 -8.529147545729356831e-04
1.475000000000000000e+02 -9.031434104868214232e-04
1.525000000000000000e+02 -8.113467800696747695e-04
1.575000000000000000e+02 -7.487132781034012280e-04
1.625000000000000000e+02 -7.043268019350810765e-04
1.675000000000000000e+02 -7.527612217292613738e-04
1.725000000000000000e+02 -7.296961268968630817e-04
1.775000000000000000e+02 -6.506721203232003307e-04
1.825000000000000000e+02 -6.837944092487926702e-04
1.875000000000000000e+02 -6.845055468709378230e-04
1.925000000000000000e+02 -6.119169849129390756e-04
1.975000000000000000e+02 -6.553187253478783350e-04
2.500000000000000000e+00 2.758796956037999237e+00
7.500000000000000000e+00 -2.120012470642339830e-01
1.250000000000000000e+01 -2.811484080802432728e-01
1.750000000000000000e+01 -1.915182063290508663e-01
2.250000000000000000e+01 -1.322701084948787187e-01
2.750000000000000000e+01 -9.537619054403373431e-02
3.250000000000000000e+01 -7.258991182168138268e-02
3.750000000000000000e+01 -5.644294065978024827e-02
4.250000000000000000e+01 -4.506687138772972473e-02
4.750000000000000000e+01 -3.670680958442008174e-02
5.250000000000000000e+01 -3.055732123586323706e-02
5.750000000000000000e+01 -2.577514936626390876e-02
6.250000000000000000e+01 -2.137264655338100630e-02
6.750000000000000000e+01 -1.840525364186742716e-02
7.250000000000000000e+01 -1.582308702707845363e-02
7.750000000000000000e+01 -1.347570901308327296e-02
8.250000000000000000e+01 -1.167229746828641647e-02
8.750000000000000000e+01 -1.006653215046031044e-02
9.250000000000000000e+01 -9.240252930199003775e-03
9.750000000000000000e+01 -8.205434924216638282e-03
1.025000000000000000e+02 -7.692253023752210726e-03
1.075000000000000000e+02 -6.761123281006054322e-03
