1.570999999999999914e-03 1.890130136696173577e+04 7.503745025354994141e+03
2.220999999999999884e-03 4.366209583476983244e+04 1.258898960036230710e+04
2.720999999999999894e-03 6.647220242129557300e+04 1.646068542428488945e+04
3.141999999999999828e-03 2.546325153742571638e+04 1.425905760287412522e+04
3.511999999999999931e-03 5.330687433006297215e+04 1.423846590139202090e+04
3.847999999999999858e-03 7.548824613873704220e+04 1.559194884836797974e+04
4.442999999999999901e-03 7.891006813262889045e+04 1.560122023128634646e+04
4.826000000000000428e-03 7.136710034509593970e+04 1.310130634122393531e+04
5.268000000000000113e-03 8.344614399934542598e+04 1.322823501778639729e+04
5.806000000000000397e-03 9.405257222851144616e+04 1.253158752210685452e+04
6.454999999999999800e-03 8.780321807891016942e+04 1.228056064215393599e+04
6.956999999999999643e-03 9.385928582745822496e+04 1.100348802160219202e+04
7.655999999999999611e-03 9.895894498080943595e+04 1.126149650301050315e+04
8.220999999999999142e-03 9.271702097923857218e+04 1.000567108989427288e+04
9.011999999999999178e-03 8.820207189302286133e+04 9.669580259758862667e+03
9.870000000000000301e-03 8.271077535778883612e+04 8.793567572432566521e+03
1.076799999999999979e-02 7.868929060224186105e+04 8.515106134197509164e+03
1.164600000000000010e-02 6.831625028394736000e+04 7.749195650684353495e+03
1.271599999999999987e-02 6.728252248958685959e+04 7.120161825001259785e+03
1.386199999999999932e-02 6.578129171373463760e+04 6.473159724753398223e+03
1.507000000000000006e-02 6.455692617426822835e+04 6.058787066070389301e+03
1.642899999999999916e-02 6.323728332076928200e+04 5.564259529114898214e+03
1.796899999999999886e-02 6.367169301464156888e+04 5.093551060993794636e+03
1.960200000000000137e-02 6.454946048197918572e+04 4.526754103376038984e+03
2.137700000000000017e-02 6.232389535574099136e+04 3.972847020246121701e+03
2.332499999999999851e-02 6.080134869979626819e+04 3.491908051927647193e+03
2.545400000000000093e-02 5.386926138884471584e+04 3.132314846314742681e+03
2.776700000000000002e-02 4.925549555030921329e+04 2.726063445093482642e+03
3.029099999999999848e-02 5.004610514042753493e+04 2.265599766218195327e+03
3.303899999999999892e-02 4.823061244944870850e+04 1.961424143915733794e+03
3.604399999999999965e-02 4.443350297781700647e+04 1.669131222013031220e+03
3.934399999999999703e-02 4.012007040948521899e+04 1.424195554582409613e+03
4.294100000000000000e-02 3.706146394361843704e+04 1.194782018916513380e+03
4.681300000000000044e-02 3.485069300415743055e+04 9.989637724077051644e+02
5.104600000000000110e-02 3.251591011485406852e+04 8.435174507215107269e+02
5.570599999999999857e-02 3.069049077974684042e+04 7.174099342288550361e+02
6.074600000000000138e-02 2.863447203351911230e+04 6.047474520005496288e+02
6.625000000000000333e-02 2.748329140988157815e+04 5.067379924766810291e+02
7.227799999999999503e-02 2.471786658920906848e+04 4.244558564295433598e+02
7.883800000000000530e-02 2.213749660387729455e+04 3.445296485558352515e+02
8.599999999999999312e-02 1.918445485957631172e+04 2.812930985290176409e+02
9.381000000000000449e-02 1.708955414502544227e+04 2.270729947465509611e+02
1.023109999999999992e-01 1.498554582099319668e+04 1.862774452598600021e+02
1.116059999999999969e-01 1.321170183637642367e+04 1.519162509545820683e+02
1.217430000000000040e-01 1.220164082928482458e+04 1.250049490730566504e+02
1.327959999999999974e-01 1.076767532984948593e+04 1.032732731923180864e+02
1.448589999999999878e-01 9.472571880476914885e+03 8.639596515379129471e+01
1.580110000000000126e-01 8.193357651768985306e+03 7.037869424122465034e+01
1.723550000000000082e-01 7.065912571527624095e+03 5.809771650564281487e+01
1.880010000000000014e-01 6.368608779461427730e+03 4.802913485686261907e+01
2.050720000000000043e-01 5.573862027570496139e+03 4.120131956140566132e+01
2.236910000000000009e-01 4.798638658187634064e+03 3.428327132932764698e+01
2.439969999999999917e-01 4.192780039709566154e+03 2.946979959712337305e+01
2.661479999999999957e-01 3.571488280766321168e+03 2.434784783695117127e+01
2.903129999999999877e-01 3.064373749882851826e+03 2.127083679027673568e+01
3.166660000000000030e-01 2.663688217182012522e+03 1.772516023238587834e+01
3.454110000000000236e-01 2.247179460076806208e+03 1.608938222383190819e+01
3.767719999999999958e-01 1.893355608302512337e+03 1.368404259878207441e+01
1.570999999999999914e-03 -8.034827999021566939e+03 1.015879576452082983e+04
2.220999999999999884e-03 -1.513201493371350807e+03 6.845747417711716480e+03
2.720999999999999894e-03 1.709927111119261826e+04 1.163896110712626614e+04
3.141999999999999828e-03 3.887320161312411074e+03 2.373229103292497166e+04
3.511999999999999931e-03 2.469472758991469163e+03 1.235038841013476849e+04
3.847999999999999858e-03 1.812230381400190527e+04 1.231842420182477872e+04
4.442999999999999901e-03 -5.655876081184600480e+03 1.850932214412736357e+04
4.826000000000000428e-03 1.332690603215617011e+04 1.453205458311721668e+04
5.268000000000000113e-03 1.859070234224910382e+04 1.585720802513475792e+04
5.806000000000000397e-03 6.635618205804086756e+03 1.713000978946160831e+04
6.454999999999999800e-03 4.088319175612472463e+03 1.964687770969640042e+04
6.956999999999999643e-03 6.326775381852086866e+03 1.756327733898057340e+04
7.655999999999999611e-03 1.052447898093986441e+04 1.816306341673589486e+04
8.220999999999999142e-03 6.356198332709485840e+03 1.651675185532755495e+04
9.011999999999999178e-03 1.772874406592735977e+04 1.718553320043559870e+04
9.870000000000000301e-03 1.164995233695584466e+04 1.603642684492736225e+04
1.076799999999999979e-02 2.491666717890543441e+04 1.559033151945103418e+04
1.164600000000000010e-02 1.750928185281905098e+04 1.496640213896165551e+04
1.271599999999999987e-02 2.067565368883518022e+04 1.398340685439746449e+04
1.386199999999999932e-02 2.163354546177808152e+04 1.327468005228440779e+04
1.507000000000000006e-02 1.887215072041931853e+04 1.233858083968781102e+04
1.642899999999999916e-02 2.118527485226020872e+04 1.129590990135380889e+04
1.796899999999999886e-02 2.512065163717028190e+04 1.043569184672768642e+04
1.960200000000000137e-02 2.891437974092915829e+04 9.585706115617596879e+03
2.137700000000000017e-02 2.952342303958853154e+04 8.684274471830900438e+03
2.332499999999999851e-02 2.879944641054384556e+04 7.689221291906073930e+03
2.545400000000000093e-02 2.928059000159668358e+04 6.774705065202127116e+03
2.776700000000000002e-02 2.498286756101308129e+04 5.941328293442359609e+03
3.029099999999999848e-02 1.711574503620835458e+04 5.136824235397110897e+03
3.303899999999999892e-02 1.428511442951874778e+04 4.390677353872931235e+03
3.604399999999999965e-02 1.663745994435533066e+04 3.701078559222873992e+03
3.934399999999999703e-02 1.716960104252284509e+04 3.183139106721705957e+03
4.294100000000000000e-02 1.384988827669329294e+04 2.678788721803670342e+03
4.681300000000000044e-02 1.375560801248728239e+04 2.197523007950315787e+03
5.104600000000000110e-02 1.332869056274487593e+04 1.883548382387376478e+03
5.570599999999999857e-02 1.015568735420036683e+04 1.635997519777618663e+03
6.074600000000000138e-02 1.065841268109481825e+04 1.388566501225063121e+03
