1.336599999999999941e-02 1.000000000000000000e+00 -1.041273069032813371e-09 4.386966483359533893e-18 1.019527902568230671e+00 -1.218356548019743526e-09 4.700259879308932062e-18 1.031089635389928594e+00 -1.366487754111426385e-09 4.987864974621316616e-18
1.355190000000000040e-02 1.000000000000000000e+00 -1.070445070782654018e-09 4.636218905870156247e-18 1.019527902568230671e+00 -1.252490426813312267e-09 4.967310339041622106e-18 1.031089635389928594e+00 -1.404770513186727472e-09 5.271275246346008586e-18
1.374039999999999984e-02 1.000000000000000000e+00 -1.100436061899615729e-09 4.899633851826845692e-18 1.019527902568230671e+00 -1.287581124891883317e-09 5.249542065091676595e-18 1.031089635389928594e+00 -1.444127946114494666e-09 5.570765675156856104e-18
1.393160000000000058e-02 1.000000000000000000e+00 -1.131266017734115952e-09 5.178030310596723268e-18 1.019527902568230671e+00 -1.323652612675957736e-09 5.547813997527051215e-18 1.031089635389928594e+00 -1.484586020850270524e-09 5.887295077873903013e-18
1.412539999999999976e-02 1.000000000000000000e+00 -1.162958908706655951e-09 5.472227271546910784e-18 1.019527902568230671e+00 -1.360736850726203807e-09 5.863025027116537070e-18 1.031089635389928594e+00 -1.526178695489765446e-09 6.221782320616358510e-18
1.432190000000000026e-02 1.000000000000000000e+00 -1.195540702772778281e-09 5.783143600796616668e-18 1.019527902568230671e+00 -1.398859806998164088e-09 6.196153946030597636e-18 1.031089635389928594e+00 -1.568935933058605602e-09 6.575286096956354596e-18
1.452110000000000033e-02 1.000000000000000000e+00 -1.229035370352984210e-09 6.111718139815466668e-18 1.019527902568230671e+00 -1.438051444517465366e-09 6.548199521790110634e-18 1.031089635389928594e+00 -1.612893689187542476e-09 6.948885075816441363e-18
1.472309999999999938e-02 1.000000000000000000e+00 -1.263468879402816911e-09 6.458969631474759679e-18 1.019527902568230671e+00 -1.478339728774691901e-09 6.920240423317625386e-18 1.031089635389928594e+00 -1.658079929367160742e-09 7.343697876820004323e-18
1.492789999999999916e-02 1.000000000000000000e+00 -1.298867197877818528e-09 6.825956769346626161e-18 1.019527902568230671e+00 -1.519756620330511977e-09 7.313435220937362820e-18 1.031089635389928594e+00 -1.704532606763254000e-09 7.760962971692929846e-18
1.513560000000000079e-02 1.000000000000000000e+00 -1.335256293733532650e-09 7.213798173054450854e-18 1.019527902568230671e+00 -1.562336077280635584e-09 7.728982435674376970e-18 1.031089635389928594e+00 -1.752287677006573735e-09 8.201918832161112003e-18
1.534620000000000081e-02 1.000000000000000000e+00 -1.372664132460543534e-09 7.623672388272869697e-18 1.019527902568230671e+00 -1.606106065115647187e-09 8.168120539254558828e-18 1.031089635389928594e+00 -1.801381095727871847e-09 8.667923782052945725e-18
1.555969999999999923e-02 1.000000000000000000e+00 -1.411122674619519467e-09 8.056817886727775994e-18 1.019527902568230671e+00 -1.651104537001340180e-09 8.632207855506304864e-18 1.031089635389928594e+00 -1.851848818557899407e-09 9.160416046598496778e-18
1.577610000000000123e-02 1.000000000000000000e+00 -1.450655890630961301e-09 8.514592992247564675e-18 1.019527902568230671e+00 -1.697361455963341146e-09 9.122662634309261209e-18 1.031089635389928594e+00 -1.903730796197491926e-09 9.680893777079083667e-18
1.599559999999999871e-02 1.000000000000000000e+00 -1.491297738590579024e-09 8.998376004011048765e-18 1.019527902568230671e+00 -1.744914775167443067e-09 9.641003002295167544e-18 1.031089635389928594e+00 -1.957066979347485123e-09 1.023093502617769573e-17
1.621809999999999918e-02 1.000000000000000000e+00 -1.533078181523999218e-09 9.509645097949130216e-18 1.019527902568230671e+00 -1.793800450244398254e-09 1.018876706144617548e-17 1.031089635389928594e+00 -2.011897318708713269e-09 1.081223769867982778e-17
1.644369999999999860e-02 1.000000000000000000e+00 -1.576031177526931665e-09 1.004995835139437719e-17 1.019527902568230671e+00 -1.844056434359999690e-09 1.076767269189819639e-17 1.031089635389928594e+00 -2.068267757587137193e-09 1.142655962542222739e-17
1.667249999999999982e-02 1.000000000000000000e+00 -1.620184692089960831e-09 1.062095374308103639e-17 1.019527902568230671e+00 -1.895720680680040355e-09 1.137945774913756281e-17 1.031089635389928594e+00 -2.126216249148550496e-09 1.207577848934414759e-17
1.690439999999999998e-02 1.000000000000000000e+00 -1.665576678378880318e-09 1.122442905454668848e-17 1.019527902568230671e+00 -1.948831142370314471e-09 1.202601989145394435e-17 1.031089635389928594e+00 -2.185782744093788070e-09 1.276189182548734691e-17
1.713960000000000136e-02 1.000000000000000000e+00 -1.712239096954358204e-09 1.186216209197849758e-17 1.019527902568230671e+00 -2.003427770131657138e-09 1.270929672783784678e-17 1.031089635389928594e+00 -2.247007193123685220e-09 1.348699704564567278e-17
1.737800000000000109e-02 1.000000000000000000e+00 -1.760209900982187677e-09 1.253615039041822220e-17 1.019527902568230671e+00 -2.059558504805070472e-09 1.343142562078395066e-17 1.031089635389928594e+00 -2.309969497639912143e-09 1.425329143836505697e-17
1.761980000000000143e-02 1.000000000000000000e+00 -1.809525046093120842e-09 1.324841146025803895e-17 1.019527902568230671e+00 -2.117267292161472359e-09 1.419456390813735925e-17 1.031089635389928594e+00 -2.374689632992886283e-09 1.506313209499477597e-17
1.786489999999999953e-02 1.000000000000000000e+00 -1.860220487917909392e-09 1.400116256539430077e-17 1.019527902568230671e+00 -2.176574107551281484e-09 1.500104870589692172e-17 1.031089635389928594e+00 -2.441207549883443360e-09 1.591897598363619213e-17
1.811340000000000172e-02 1.000000000000000000e+00 -1.912338174692429301e-09 1.479666092042419523e-17 1.019527902568230671e+00 -2.237558852376167631e-09 1.585337693286484276e-17 1.031089635389928594e+00 -2.509603149713253570e-09 1.682345985054442603e-17
1.836540000000000047e-02 1.000000000000000000e+00 -1.965914062047433088e-09 1.563738346879949815e-17 1.019527902568230671e+00 -2.300241501986548245e-09 1.675412540924499021e-17 1.031089635389928594e+00 -2.579916383183151805e-09 1.777932031872669024e-17
1.862089999999999926e-02 1.000000000000000000e+00 -2.020986103148714354e-09 1.652584710467283386e-17 1.019527902568230671e+00 -2.364681982433676491e-09 1.770605073339499012e-17 1.031089635389928594e+00 -2.652187200993973369e-09 1.878949376469436286e-17
1.887990000000000154e-02 1.000000000000000000e+00 -2.077616221582567140e-09 1.746480842640181609e-17 1.019527902568230671e+00 -2.430940219768805119e-09 1.871206930647580712e-17 1.031089635389928594e+00 -2.726495504547388046e-09 1.985707636776218216e-17
1.914259999999999920e-02 1.000000000000000000e+00 -2.135824392699408893e-09 1.845712390909617522e-17 1.019527902568230671e+00 -2.499056164692769021e-09 1.977523735710133404e-17 1.031089635389928594e+00 -2.802881244544231968e-09 2.098530413469778071e-17
1.940889999999999976e-02 1.000000000000000000e+00 -2.195650567200074915e-09 1.950580983066895248e-17 1.019527902568230671e+00 -2.569069767906403502e-09 2.089881086738963848e-17 1.031089635389928594e+00 -2.881404347035757472e-09 2.217763280112341012e-17
1.967889999999999917e-02 1.000000000000000000e+00 -2.257174646486235819e-09 2.061416212393905783e-17 1.019527902568230671e+00 -2.641040955460960899e-09 2.208614569621087390e-17 1.031089635389928594e+00 -2.962144713423635168e-09 2.343767790546465445e-17
1.995260000000000089e-02 1.000000000000000000e+00 -2.320416605908309049e-09 2.178531691892204724e-17 1.019527902568230671e+00 -2.715029653407694376e-09 2.334119696294772116e-17 1.031089635389928594e+00 -3.045122319058282088e-09 2.476943451780502456e-17
2.023020000000000027e-02 1.000000000000000000e+00 -2.385416396167129498e-09 2.302318938429977153e-17 1.019527902568230671e+00 -2.791095787797857512e-09 2.466736047717116988e-17 1.031089635389928594e+00 -3.130437040691785875e-09 2.617669795472386889e-17
2.051160000000000136e-02 1.000000000000000000e+00 -2.452253918664368188e-09 2.433117532964321725e-17 1.019527902568230671e+00 -2.869279309332283957e-09 2.606883106246890880e-17 1.031089635389928594e+00 -3.218148804375400106e-09 2.766406254681722264e-17
2.079699999999999951e-02 1.000000000000000000e+00 -2.520949148750441738e-09 2.571366933204425409e-17 1.019527902568230671e+00 -2.949680094763062181e-09 2.755000329593281376e-17 1.031089635389928594e+00 -3.308297560809960086e-09 2.923572311767278995e-17
2.108629999999999879e-02 1.000000000000000000e+00 -2.591581987827021173e-09 2.717466646158639907e-17 1.019527902568230671e+00 -3.032318119440609628e-09 2.911527175465475750e-17 1.031089635389928594e+00 -3.400983186747553045e-09 3.089687325839913033e-17
2.137959999999999861e-02 1.000000000000000000e+00 -2.664192386594941383e-09 2.871856129536151879e-17 1.019527902568230671e+00 -3.117273284766597737e-09 3.076963027623911861e-17 1.031089635389928594e+00 -3.496265608239432559e-09 3.265250680660065319e-17
2.167699999999999835e-02 1.000000000000000000e+00 -2.738820295755038086e-09 3.035034767097401647e-17 1.019527902568230671e+00 -3.204605516792278018e-09 3.251787294478612862e-17 1.031089635389928594e+00 -3.594224726687267585e-09 3.450761759988174326e-17
2.197860000000000091e-02 1.000000000000000000e+00 -2.815565592059398513e-09 3.207481967252410210e-17 1.019527902568230671e+00 -3.294394716919321494e-09 3.436539310490853416e-17 1.031089635389928594e+00 -3.694920468142312115e-09 3.646819824336768073e-17
2.228439999999999935e-02 1.000000000000000000e+00 -2.894448250858440521e-09 3.389717089112035675e-17 1.019527902568230671e+00 -3.386680835848562643e-09 3.631798360822744372e-17 1.031089635389928594e+00 -3.798432734006235517e-09 3.854024134218373963e-17
2.259440000000000059e-02 1.000000000000000000e+00 -2.975528198203416449e-09 3.582319417838387044e-17 1.019527902568230671e+00 -3.481563750332090348e-09 3.838143730636394112e-17 1.031089635389928594e+00 -3.904861401031126675e-09 4.073013900846354967e-17
2.290870000000000059e-02 1.000000000000000000e+00 -3.058885335495997733e-09 3.785848263243157379e-17 1.019527902568230671e+00 -3.579103386421155705e-09 4.056214631145166228e-17 1.031089635389928594e+00 -4.014266395268238339e-09 4.304428335434074059e-17
2.322739999999999874e-02 1.000000000000000000e+00 -3.144599564137853743e-09 4.000962811890126824e-17 1.019527902568230671e+00 -3.679379645517431393e-09 4.286690224263258646e-17 1.031089635389928594e+00 -4.126727618119240292e-09 4.548986550596562888e-17
2.355049999999999852e-02 1.000000000000000000e+00 -3.232690859479401924e-09 4.228282299642241180e-17 1.019527902568230671e+00 -3.782452453672168094e-09 4.530249671904868678e-17 1.031089635389928594e+00 -4.242344946336221004e-09 4.807447609649691758e-17
2.387809999999999933e-02 1.000000000000000000e+00 -3.323259098272731160e-09 4.468525839114532100e-17 1.019527902568230671e+00 -3.888421687637454277e-09 4.787652037385865393e-17 1.031089635389928594e+00 -4.361198281320849431e-09 5.080610526610162227e-17
2.421030000000000057e-02 1.000000000000000000e+00 -3.416364206569093374e-09 4.722412542922033696e-17 1.019527902568230671e+00 -3.997367248814961794e-09 5.059656384022116629e-17 1.031089635389928594e+00 -4.483387499825215695e-09 5.369274315494678935e-17
2.454709999999999878e-02 1.000000000000000000e+00 -3.512086085770159590e-09 4.990721449731031592e-17 1.019527902568230671e+00 -4.109369038606359601e-09 5.347141627231995086e-17 1.031089635389928594e+00 -4.608992503250987926e-09 5.674337867072033603e-17
2.488860000000000031e-02 1.000000000000000000e+00 -3.610484661927181317e-09 5.274291524259063535e-17 1.019527902568230671e+00 -4.224486983062899620e-09 5.650946731733040977e-17 1.031089635389928594e+00 -4.738113168350255421e-09 5.996740022811849822e-17
2.523480000000000167e-02 1.000000000000000000e+00 -3.711619861091412961e-09 5.573961731223669736e-17 1.019527902568230671e+00 -4.342840934287089008e-09 5.972030514345296912e-17 1.031089635389928594e+00 -4.870849371875105821e-09 6.337459574884591686e-17
2.558590000000000170e-02 1.000000000000000000e+00 -3.815611535365358783e-09 5.890650936744057235e-17 1.019527902568230671e+00 -4.464510793680598375e-09 6.311351791888808583e-17 1.031089635389928594e+00 -5.007320965928044628e-09 6.697535241511974181e-17
2.594180000000000097e-02 1.000000000000000000e+00 -3.922519610800271947e-09 6.225357908341106061e-17 1.019527902568230671e+00 -4.589596437995512882e-09 6.669929307234871956e-17 1.031089635389928594e+00 -5.147607851910741625e-09 7.078085642317379736e-17
2.630269999999999830e-02 1.000000000000000000e+00 -4.032404013447405617e-09 6.579061438185279077e-17 1.019527902568230671e+00 -4.718177768633505620e-09 7.048901655357288480e-17 1.031089635389928594e+00 -5.291829881925703141e-09 7.480229396924194478e-17
2.666860000000000064e-02 1.000000000000000000e+00 -4.145384595409265295e-09 6.952860170549542159e-17 1.019527902568230671e+00 -4.850354662346663403e-09 7.449407431229862068e-17 1.031089635389928594e+00 -5.440086932725016818e-09 7.905244927759144353e-17
2.703960000000000044e-02 1.000000000000000000e+00 -4.261521282737102078e-09 7.347912675758113306e-17 1.019527902568230671e+00 -4.986246971237491735e-09 7.872665131228062842e-17 1.031089635389928594e+00 -5.592498856411187330e-09 8.354390681898536288e-17
2.741570000000000118e-02 1.000000000000000000e+00 -4.380913952183005261e-09 7.765397499485634469e-17 1.019527902568230671e+00 -5.125954572058079911e-09 8.319973153129038234e-17 1.031089635389928594e+00 -5.749165529736304801e-09 8.829084909222018264e-17
2.779710000000000167e-02 1.000000000000000000e+00 -4.503642505148646283e-09 8.206613039509244448e-17 1.019527902568230671e+00 -5.269557366210096060e-09 8.792689820761180399e-17 1.031089635389928594e+00 -5.910246755503707969e-09 9.330725884258822939e-17
2.818379999999999844e-02 1.000000000000000000e+00 -4.629826793736528989e-09 8.672897644306925011e-17 1.019527902568230671e+00 -5.417195181146464369e-09 9.292273334704972889e-17 1.031089635389928594e+00 -6.075822435115067446e-09 9.860871684341521557e-17
2.857590000000000130e-02 1.000000000000000000e+00 -4.759526743997906132e-09 9.165669563758320438e-17 1.019527902568230671e+00 -5.568967893619273309e-09 9.820241821592155075e-17 1.031089635389928594e+00 -6.246052371373724450e-09 1.042114031285393749e-16
2.897339999999999985e-02 1.000000000000000000e+00 -4.892882183385701072e-09 9.686426949144753550e-17 1.019527902568230671e+00 -5.724975380380609695e-09 1.037819330945613131e-16 1.031089635389928594e+00 -6.421036441031765797e-09 1.101324964993198303e-16
2.937649999999999983e-02 1.000000000000000000e+00 -5.029953037951167387e-09 1.023678780385004772e-16 1.019527902568230671e+00 -5.885377444233814745e-09 1.096786565378323044e-16 1.031089635389928594e+00 -6.600934446892534362e-09 1.163899747711324039e-16
2.978520000000000126e-02 1.000000000000000000e+00 -5.170879135147227611e-09 1.081843005730927966e-16 1.019527902568230671e+00 -6.050273961930976931e-09 1.159101668541020280e-16 1.031089635389928594e+00 -6.785866241058533164e-09 1.230028145268738316e-16
3.019950000000000065e-02 1.000000000000000000e+00 -5.315760351725969385e-09 1.143309156500877577e-16 1.019527902568230671e+00 -6.219764810224183067e-09 1.224960398867797165e-16 1.031089635389928594e+00 -6.975991626333105079e-09 1.299915903774741860e-16
3.061960000000000029e-02 1.000000000000000000e+00 -5.464676589089064147e-09 1.208268996058863235e-16 1.019527902568230671e+00 -6.394029767267191405e-09 1.294558514792745777e-16 1.031089635389928594e+00 -7.171430454818753952e-09 1.373774761943761225e-16
3.104559999999999959e-02 1.000000000000000000e+00 -5.617787650039850636e-09 1.276920280374018183e-16 1.019527902568230671e+00 -6.573168709812091242e-09 1.368111750100375982e-16 1.031089635389928594e+00 -7.372342529318820178e-09 1.451828443700473390e-16
3.147749999999999854e-02 1.000000000000000000e+00 -5.775173435979999462e-09 1.349472750625727688e-16 1.019527902568230671e+00 -6.757321465311804284e-09 1.445845826250406784e-16 1.031089635389928594e+00 -7.578887652636645803e-09 1.534316653249889316e-16
3.191539999999999655e-02 1.000000000000000000e+00 -5.936973774362436467e-09 1.426146135668584680e-16 1.019527902568230671e+00 -6.946627861219254720e-09 1.527994454842723807e-16 1.031089635389928594e+00 -7.791225627575570394e-09 1.621493077542312413e-16
3.235940000000000344e-02 1.000000000000000000e+00 -6.103288541939246812e-09 1.507176144637517302e-16 1.019527902568230671e+00 -7.141247700337782115e-09 1.614811322827630710e-16 1.031089635389928594e+00 -8.009496281588518138e-09 1.713623388738296763e-16
3.280949999999999839e-02 1.000000000000000000e+00 -6.274297516864188749e-09 1.592810471877702643e-16 1.019527902568230671e+00 -7.341320810120310657e-09 1.706560104830638808e-16 1.031089635389928594e+00 -8.233899368179665974e-09 1.810987241743688159e-16
3.326599999999999696e-02 1.000000000000000000e+00 -6.450080600538934543e-09 1.683308796944570188e-16 1.019527902568230671e+00 -7.547006993370180739e-09 1.803522453292636660e-16 1.031089635389928594e+00 -8.464574714801932300e-09 1.913882269279708646e-16
3.372870000000000035e-02 1.000000000000000000e+00 -6.630777620416405900e-09 1.778950774743965730e-16 1.019527902568230671e+00 -7.758446077540314895e-09 1.905996000934846064e-16 1.031089635389928594e+00 -8.701722074959499018e-09 2.022624081882956277e-16
3.419790000000000330e-02 1.000000000000000000e+00 -6.816548379299943213e-09 1.880026047856944447e-16 1.019527902568230671e+00 -7.975797865434054346e-09 2.014294360758823540e-16 1.031089635389928594e+00 -8.945521226806120245e-09 2.137542272835321061e-16
3.467370000000000174e-02 1.000000000000000000e+00 -7.007532704642470670e-09 1.986844234214978563e-16 1.019527902568230671e+00 -8.199262110555572720e-09 2.128733143301166156e-16 1.031089635389928594e+00 -9.196131973145138854e-09 2.258992403374235882e-16
3.515599999999999975e-02 1.000000000000000000e+00 -7.203850448546493773e-09 2.099728934494833245e-16 1.019527902568230671e+00 -8.428958665007378829e-09 2.249683890079641517e-16 1.031089635389928594e+00 -9.453774042831144681e-09 2.387354005157635215e-16
3.564509999999999901e-02 1.000000000000000000e+00 -7.405681389165768292e-09 2.219041702539066465e-16 1.019527902568230671e+00 -8.665107257644065816e-09 2.377506157401766064e-16 1.031089635389928594e+00 -9.718647189368317973e-09 2.522986634493035498e-16
3.614099999999999951e-02 1.000000000000000000e+00 -7.613145378602803039e-09 2.345106139024443391e-16 1.019527902568230671e+00 -8.907887666619391107e-09 2.512599452275891070e-16 1.031089635389928594e+00 -9.990911215559998297e-09 2.666329749089623085e-16
3.664379999999999721e-02 1.000000000000000000e+00 -7.826442170361771641e-09 2.478361701660151360e-16 1.019527902568230671e+00 -9.157439719386276407e-09 2.655343306359951501e-16 1.031089635389928594e+00 -1.027082580096161121e-08 2.817842782007003096e-16
3.715349999999999903e-02 1.000000000000000000e+00 -8.045711591895599116e-09 2.619167946753705826e-16 1.019527902568230671e+00 -9.414003120149734375e-09 2.806217128063968786e-16 1.031089635389928594e+00 -1.055857072372692074e-08 2.977925240253526804e-16
3.767039999999999972e-02 1.000000000000000000e+00 -8.271133421358042889e-09 2.767984307364711911e-16 1.019527902568230671e+00 -9.677757647063522435e-09 2.965660375097129767e-16 1.031089635389928594e+00 -1.085438568806093295e-08 3.147136433640886779e-16
3.819440000000000335e-02 1.000000000000000000e+00 -8.502847486202026319e-09 2.925250241202355967e-16 1.019527902568230671e+00 -9.948883078281399667e-09 3.134172431219874153e-16 1.031089635389928594e+00 -1.115849042281824096e-08 3.325955770579104944e-16
3.872579999999999772e-02 1.000000000000000000e+00 -8.741073515282140896e-09 3.091465132027078193e-16 1.019527902568230671e+00 -1.022761911800837542e-08 3.312232704842224358e-16 1.031089635389928594e+00 -1.147110465685344124e-08 3.514922585529456084e-16
3.926450000000000079e-02 1.000000000000000000e+00 -8.985971311401729496e-09 3.267108388248900512e-16 1.019527902568230671e+00 -1.051414554439821043e-08 3.500440456476707536e-16 1.031089635389928594e+00 -1.179248806972196099e-08 3.714636139004468339e-16
3.981069999999999748e-02 1.000000000000000000e+00 -9.237720652714549543e-09 3.452739319679514999e-16 1.019527902568230671e+00 -1.080872203700633355e-08 3.699315045234180689e-16 1.031089635389928594e+00 -1.212288036562881287e-08 3.925675716166250587e-16
4.036449999999999760e-02 1.000000000000000000e+00 -9.496521292724777975e-09 3.648917236130614227e-16 1.019527902568230671e+00 -1.111154834933691677e-08 3.909495682328006542e-16 1.031089635389928594e+00 -1.246250127342858671e-08 4.148740454279418417e-16
4.092609999999999998e-02 1.000000000000000000e+00 -9.762572984936586769e-09 3.856241398114726336e-16 1.019527902568230671e+00 -1.142284421024455653e-08 4.131641554321966594e-16 1.031089635389928594e+00 -1.281167039872796827e-08 4.384449589206918250e-16
4.149540000000000173e-02 1.000000000000000000e+00 -1.003609545820457569e-08 4.075331041494794788e-16 1.019527902568230671e+00 -1.174286929928468170e-08 4.366391872429421598e-16 1.031089635389928594e+00 -1.317060747038154737e-08 4.633562184264616075e-16
4.207269999999999760e-02 1.000000000000000000e+00 -1.031726849068249719e-08 4.306885303535437146e-16 1.019527902568230671e+00 -1.207186332066230162e-08 4.614465749265406409e-16 1.031089635389928594e+00 -1.353959214329517240e-08 4.896837302768383301e-16
4.265800000000000147e-02 1.000000000000000000e+00 -1.060631181122494773e-08 4.551603321501267027e-16 1.019527902568230671e+00 -1.241006597858242896e-08 4.876642223496204801e-16 1.031089635389928594e+00 -1.391892404772510628e-08 5.175053983384503211e-16
4.325140000000000234e-02 1.000000000000000000e+00 -1.090346512403693831e-08 4.810204208007317807e-16 1.019527902568230671e+00 -1.275775692795090713e-08 5.153740284488940556e-16 1.031089635389928594e+00 -1.430888283857719408e-08 5.469091141531349492e-16
4.385309999999999903e-02 1.000000000000000000e+00 -1.120894815797306042e-08 5.083506952420711788e-16 1.019527902568230671e+00 -1.311517587297275043e-08 5.446558946260314247e-16 1.031089635389928594e+00 -1.470974817075728418e-08 5.779827692627297802e-16
4.446309999999999846e-02 1.000000000000000000e+00 -1.152298064188790885e-08 5.372350519458987087e-16 1.019527902568230671e+00 -1.348262244390422014e-08 5.756017074929536118e-16 1.031089635389928594e+00 -1.512187960057289141e-08 6.108222453492390013e-16
4.508170000000000233e-02 1.000000000000000000e+00 -1.184580227998649462e-08 5.677593849190099112e-16 1.019527902568230671e+00 -1.386035632030074679e-08 6.083053511966232720e-16 1.031089635389928594e+00 -1.554553680757944631e-08 6.455274191647506525e-16
4.570880000000000082e-02 1.000000000000000000e+00 -1.217767275182424824e-08 6.000175783083674415e-16 1.019527902568230671e+00 -1.424867713241859494e-08 6.428687000241700760e-16 1.031089635389928594e+00 -1.598105937273404421e-08 6.822061576015196908e-16
4.634470000000000256e-02 1.000000000000000000e+00 -1.251885173695659360e-08 6.341095088660592409e-16 1.019527902568230671e+00 -1.464786453516360635e-08 6.793936282627236944e-16 1.031089635389928594e+00 -1.642878687699378872e-08 7.209663275518010732e-16
4.698940000000000061e-02 1.000000000000000000e+00 -1.286957893958854668e-08 6.701370508792149800e-16 1.019527902568230671e+00 -1.505823813414246513e-08 7.179959929447061984e-16 1.031089635389928594e+00 -1.688905890131577351e-08 7.619297786531418615e-16
