    0.27702E-03    0.12778E+04
    0.28262E-03    0.13027E+04
    0.28832E-03    0.13280E+04
    0.29415E-03    0.13539E+04
    0.30009E-03    0.13802E+04
    0.30615E-03    0.14070E+04
    0.31234E-03    0.14344E+04
    0.31865E-03    0.14623E+04
    0.32509E-03    0.14907E+04
    0.33165E-03    0.15197E+04
    0.33835E-03    0.15492E+04
    0.34519E-03    0.15793E+04
    0.35216E-03    0.16099E+04
    0.35927E-03    0.16412E+04
    0.36653E-03    0.16730E+04
    0.37394E-03    0.17055E+04
    0.38149E-03    0.17386E+04
    0.38920E-03    0.17723E+04
    0.39706E-03    0.18066E+04
    0.40508E-03    0.18417E+04
    0.41326E-03    0.18773E+04
    0.42161E-03    0.19137E+04
    0.43013E-03    0.19508E+04
    0.43882E-03    0.19885E+04
    0.44768E-03    0.20270E+04
    0.45673E-03    0.20662E+04
    0.46595E-03    0.21061E+04
    0.47537E-03    0.21469E+04
    0.48497E-03    0.21883E+04
    0.49477E-03    0.22306E+04
    0.50476E-03    0.22736E+04
    0.51496E-03    0.23175E+04
    0.52536E-03    0.23622E+04
    0.53598E-03    0.24077E+04
    0.54680E-03    0.24541E+04
    0.55785E-03    0.25014E+04
    0.56912E-03    0.25495E+04
    0.58061E-03    0.25986E+04
    0.59234E-03    0.26486E+04
    0.60431E-03    0.26995E+04
    0.61652E-03    0.27513E+04
    0.62897E-03    0.28041E+04
    0.64168E-03    0.28579E+04
    0.65464E-03    0.29127E+04
    0.66787E-03    0.29685E+04
    0.68136E-03    0.30253E+04
    0.69512E-03    0.30832E+04
    0.70916E-03    0.31421E+04
    0.72349E-03    0.32022E+04
    0.73811E-03    0.32633E+04
    0.75302E-03    0.33256E+04
    0.76823E-03    0.33890E+04
    0.78375E-03    0.34535E+04
    0.79958E-03    0.35192E+04
    0.81573E-03    0.35861E+04
    0.83221E-03    0.36543E+04
    0.84902E-03    0.37236E+04
    0.86618E-03    0.37942E+04
    0.88367E-03    0.38661E+04
    0.90153E-03    0.39393E+04
    0.91974E-03    0.40138E+04
    0.93832E-03    0.40896E+04
    0.95727E-03    0.41668E+04
    0.97661E-03    0.42453E+04
    0.99634E-03    0.43252E+04
    0.10165E-02    0.44066E+04
    0.10370E-02    0.44893E+04
    0.10579E-02    0.45736E+04
    0.10793E-02    0.46592E+04
    0.11011E-02    0.47464E+04
    0.11234E-02    0.48352E+04
    0.11461E-02    0.49254E+04
    0.11692E-02    0.50172E+04
    0.11928E-02    0.51106E+04
    0.12169E-02    0.52056E+04
    0.12415E-02    0.53022E+04
    0.12666E-02    0.54004E+04
    0.12922E-02    0.55003E+04
    0.13183E-02    0.56019E+04
    0.13449E-02    0.57052E+04
    0.13721E-02    0.58103E+04
    0.13998E-02    0.59170E+04
    0.14281E-02    0.60256E+04
    0.14569E-02    0.61359E+04
    0.14864E-02    0.62481E+04
    0.15164E-02    0.63620E+04
    0.15470E-02    0.64778E+04
    0.15783E-02    0.65955E+04
    0.16102E-02    0.67151E+04
    0.16427E-02    0.68366E+04
    0.16759E-02    0.69600E+04
    0.17097E-02    0.70853E+04
    0.17443E-02    0.72127E+04
    0.17795E-02    0.73420E+04
    0.18154E-02    0.74732E+04
    0.18521E-02    0.76065E+04
    0.18895E-02    0.77419E+04
    0.19277E-02    0.78793E+04
    0.19667E-02    0.80187E+04
    0.20064E-02    0.81602E+04
    0.20469E-02    0.83038E+04
    0.20883E-02    0.84495E+04
    0.21304E-02    0.85974E+04
    0.21735E-02    0.87473E+04
    0.22174E-02    0.88994E+04
    0.22622E-02    0.90536E+04
    0.23079E-02    0.92100E+04
    0.23545E-02    0.93686E+04
    0.24021E-02    0.95293E+04
    0.24506E-02    0.96922E+04
    0.25001E-02    0.98573E+04
    0.25506E-02    0.10025E+05
    0.26021E-02    0.10194E+05
    0.26547E-02    0.10366E+05
    0.27083E-02    0.10539E+05
    0.27630E-02    0.10716E+05
    0.28189E-02    0.10894E+05
    0.28758E-02    0.11074E+05
    0.29339E-02    0.11257E+05
    0.29932E-02    0.11441E+05
    0.30536E-02    0.11628E+05
    0.31153E-02    0.11817E+05
    0.31783E-02    0.12008E+05
    0.32425E-02    0.12202E+05
    0.33080E-02    0.12397E+05
    0.33748E-02    0.12595E+05
    0.34430E-02    0.12794E+05
    0.35125E-02    0.12996E+05
    0.35835E-02    0.13199E+05
    0.36559E-02    0.13405E+05
    0.37297E-02    0.13612E+05
    0.38051E-02    0.13822E+05
    0.38819E-02    0.14033E+05
    0.39604E-02    0.14246E+05
    0.40404E-02    0.14461E+05
    0.41220E-02    0.14678E+05
    0.42052E-02    0.14896E+05
    0.42902E-02    0.15116E+05
    0.43769E-02    0.15338E+05
    0.44653E-02    0.15561E+05
    0.45555E-02    0.15786E+05
    0.46475E-02    0.16012E+05
    0.47414E-02    0.16240E+05
    0.48372E-02    0.16469E+05
    0.49349E-02    0.16699E+05
    0.50346E-02    0.16930E+05
    0.51363E-02    0.17162E+05
    0.52401E-02    0.17395E+05
    0.53459E-02    0.17630E+05
    0.54539E-02    0.17865E+05
    0.55641E-02    0.18100E+05
    0.56765E-02    0.18337E+05
    0.57912E-02    0.18573E+05
    0.59081E-02    0.18810E+05
    0.60275E-02    0.19048E+05
    0.61493E-02    0.19285E+05
    0.62735E-02    0.19523E+05
    0.64002E-02    0.19761E+05
    0.65295E-02    0.19998E+05
    0.66614E-02    0.20235E+05
    0.67960E-02    0.20471E+05
    0.69333E-02    0.20707E+05
    0.70733E-02    0.20942E+05
    0.72162E-02    0.21176E+05
    0.73620E-02    0.21409E+05
    0.75107E-02    0.21640E+05
    0.76625E-02    0.21870E+05
    0.78172E-02    0.22099E+05
    0.79752E-02    0.22325E+05
    0.81363E-02    0.22550E+05
    0.83006E-02    0.22772E+05
    0.84683E-02    0.22992E+05
    0.86394E-02    0.23209E+05
    0.88139E-02    0.23424E+05
    0.89920E-02    0.23635E+05
    0.91736E-02    0.23843E+05
    0.93589E-02    0.24048E+05
    0.95480E-02    0.24248E+05
    0.97409E-02    0.24445E+05
    0.99377E-02    0.24638E+05
    0.10138E-01    0.24826E+05
    0.10343E-01    0.25009E+05
    0.10552E-01    0.25187E+05
    0.10765E-01    0.25360E+05
    0.10983E-01    0.25527E+05
    0.11205E-01    0.25689E+05
    0.11431E-01    0.25844E+05
    0.11662E-01    0.25993E+05
    0.11898E-01    0.26135E+05
    0.12138E-01    0.26270E+05
    0.12383E-01    0.26398E+05
    0.12633E-01    0.26519E+05
    0.12888E-01    0.26631E+05
    0.13149E-01    0.26736E+05
    0.13414E-01    0.26831E+05
    0.13685E-01    0.26918E+05
    0.13962E-01    0.26996E+05
    0.14244E-01    0.27065E+05
    0.14532E-01    0.27124E+05
    0.14825E-01    0.27173E+05
    0.15125E-01    0.27212E+05
    0.15430E-01    0.27240E+05
    0.15742E-01    0.27257E+05
    0.16060E-01    0.27264E+05
    0.16384E-01    0.27259E+05
    0.16715E-01    0.27242E+05
    0.17053E-01    0.27214E+05
    0.17398E-01    0.27174E+05
    0.17749E-01    0.27121E+05
    0.18108E-01    0.27056E+05
    0.18473E-01    0.26978E+05
    0.18847E-01    0.26888E+05
    0.19227E-01    0.26785E+05
    0.19616E-01    0.26669E+05
    0.20012E-01    0.26540E+05
    0.20416E-01    0.26398E+05
    0.20829E-01    0.26242E+05
    0.21249E-01    0.26074E+05
    0.21679E-01    0.25893E+05
    0.22117E-01    0.25699E+05
    0.22563E-01    0.25492E+05
    0.23019E-01    0.25273E+05
    0.23484E-01    0.25041E+05
    0.23959E-01    0.24797E+05
    0.24443E-01    0.24541E+05
    0.24937E-01    0.24274E+05
    0.25440E-01    0.23996E+05
    0.25954E-01    0.23708E+05
    0.26478E-01    0.23409E+05
    0.27013E-01    0.23101E+05
    0.27559E-01    0.22784E+05
    0.28116E-01    0.22459E+05
    0.28684E-01    0.22126E+05
    0.29263E-01    0.21786E+05
    0.29854E-01    0.21441E+05
    0.30458E-01    0.21090E+05
    0.31073E-01    0.20735E+05
    0.31700E-01    0.20377E+05
    0.32341E-01    0.20016E+05
    0.32994E-01    0.19654E+05
    0.33661E-01    0.19292E+05
    0.34341E-01    0.18930E+05
    0.35034E-01    0.18570E+05
    0.35742E-01    0.18212E+05
    0.36464E-01    0.17857E+05
    0.37201E-01    0.17502E+05
    0.37952E-01    0.17152E+05
    0.38719E-01    0.16809E+05
    0.39501E-01    0.16474E+05
    0.40299E-01    0.16147E+05
    0.41113E-01    0.15829E+05
    0.41944E-01    0.15521E+05
    0.42791E-01    0.15224E+05
    0.43656E-01    0.14939E+05
    0.44538E-01    0.14665E+05
    0.45437E-01    0.14403E+05
    0.46355E-01    0.14152E+05
    0.47292E-01    0.13912E+05
    0.48247E-01    0.13684E+05
    0.49222E-01    0.13465E+05
    0.50216E-01    0.13257E+05
    0.51230E-01    0.13057E+05
    0.52265E-01    0.12865E+05
    0.53321E-01    0.12681E+05
    0.54398E-01    0.12503E+05
    0.55497E-01    0.12334E+05
    0.56618E-01    0.12168E+05
    0.57762E-01    0.12006E+05
    0.58929E-01    0.11867E+05
    0.60119E-01    0.11709E+05
    0.61334E-01    0.11549E+05
    0.62573E-01    0.11386E+05
    0.63837E-01    0.11218E+05
    0.65127E-01    0.11044E+05
    0.66442E-01    0.10861E+05
    0.67784E-01    0.10669E+05
    0.69154E-01    0.10466E+05
    0.70551E-01    0.10251E+05
    0.71976E-01    0.10025E+05
    0.73430E-01    0.97858E+04
    0.74913E-01    0.95354E+04
    0.76427E-01    0.92743E+04
    0.77971E-01    0.90036E+04
    0.79546E-01    0.87252E+04
    0.81153E-01    0.84412E+04
    0.82792E-01    0.81539E+04
    0.84465E-01    0.78658E+04
    0.86171E-01    0.75796E+04
    0.87912E-01    0.72981E+04
    0.89688E-01    0.70240E+04
    0.91499E-01    0.67600E+04
    0.93348E-01    0.65087E+04
    0.95234E-01    0.62722E+04
    0.97157E-01    0.60525E+04
    0.99120E-01    0.58509E+04
    0.10112E+00    0.56682E+04
    0.10317E+00    0.55042E+04
    0.10525E+00    0.53585E+04
    0.10738E+00    0.52296E+04
    0.10954E+00    0.51156E+04
    0.11176E+00    0.50141E+04
    0.11402E+00    0.49225E+04
    0.11632E+00    0.48374E+04
    0.11867E+00    0.47554E+04
    0.12107E+00    0.46725E+04
    0.12351E+00    0.45849E+04
    0.12601E+00    0.44888E+04
    0.12855E+00    0.43812E+04
    0.13115E+00    0.42606E+04
    0.13380E+00    0.41270E+04
    0.13650E+00    0.39819E+04
    0.13926E+00    0.38283E+04
    0.14207E+00    0.36697E+04
    0.14494E+00    0.35098E+04
    0.14787E+00    0.33522E+04
    0.15086E+00    0.32004E+04
    0.15390E+00    0.30578E+04
    0.15701E+00    0.29276E+04
    0.16019E+00    0.28121E+04
    0.16342E+00    0.27128E+04
    0.16672E+00    0.26291E+04
    0.17009E+00    0.25588E+04
    0.17353E+00    0.24982E+04
    0.17703E+00    0.24434E+04
    0.18061E+00    0.23906E+04
    0.18426E+00    0.23361E+04
    0.18798E+00    0.22767E+04
    0.19178E+00    0.22102E+04
    0.19565E+00    0.21353E+04
    0.19960E+00    0.20527E+04
    0.20364E+00    0.19649E+04
    0.20775E+00    0.18754E+04
    0.21195E+00    0.17879E+04
    0.21623E+00    0.17057E+04
    0.22060E+00    0.16316E+04
    0.22505E+00    0.15672E+04
    0.22960E+00    0.15126E+04
    0.23424E+00    0.14663E+04
    0.23897E+00    0.14253E+04
    0.24380E+00    0.13864E+04
    0.24872E+00    0.13465E+04
    0.25375E+00    0.13035E+04
    0.25887E+00    0.12565E+04
    0.26410E+00    0.12059E+04
    0.26944E+00    0.11531E+04
    0.27488E+00    0.11010E+04
    0.28043E+00    0.10520E+04
    0.28610E+00    0.10079E+04
    0.29188E+00    0.96904E+03
    0.29777E+00    0.93484E+03
    0.30379E+00    0.90391E+03
    0.30993E+00    0.87424E+03
