0.013366 5.00617e-10 5.25108e-15 -5.21279e-19 -8.893e-24 2.19619e-27 5.10393e-10 1.71965e-15 -6.0993e-19 -6.84326e-24 2.35303e-27 5.16181e-10 -2.08503e-15 -6.84087e-19 -4.01531e-24 2.49701e-27
0.0135519 5.00617e-10 5.32413e-15 -5.35883e-19 -9.26933e-24 2.32097e-27 5.10393e-10 1.74358e-15 -6.27018e-19 -7.13285e-24 2.48672e-27 5.16181e-10 -2.11404e-15 -7.03252e-19 -4.18523e-24 2.63889e-27
0.0137404 5.00617e-10 5.39819e-15 -5.50897e-19 -9.66158e-24 2.45284e-27 5.10393e-10 1.76783e-15 -6.44585e-19 -7.43469e-24 2.62801e-27 5.16181e-10 -2.14345e-15 -7.22955e-19 -4.36234e-24 2.78882e-27
0.0139316 5.00617e-10 5.47329e-15 -5.66331e-19 -1.00704e-23 2.59221e-27 5.10393e-10 1.79243e-15 -6.62643e-19 -7.74931e-24 2.77733e-27 5.16181e-10 -2.17327e-15 -7.43209e-19 -4.54694e-24 2.94728e-27
0.0141254 5.00617e-10 5.54943e-15 -5.82197e-19 -1.04966e-23 2.73949e-27 5.10393e-10 1.81736e-15 -6.81208e-19 -8.07724e-24 2.93513e-27 5.16181e-10 -2.2035e-15 -7.64031e-19 -4.73936e-24 3.11473e-27
0.0143219 5.00617e-10 5.62663e-15 -5.98508e-19 -1.09408e-23 2.89514e-27 5.10393e-10 1.84264e-15 -7.00293e-19 -8.41905e-24 3.1019e-27 5.16181e-10 -2.23415e-15 -7.85436e-19 -4.93991e-24 3.2917e-27
0.0145211 5.00617e-10 5.7049e-15 -6.15276e-19 -1.14038e-23 3.05963e-27 5.10393e-10 1.86828e-15 -7.19913e-19 -8.77532e-24 3.27814e-27 5.16181e-10 -2.26523e-15 -8.07442e-19 -5.14896e-24 3.47873e-27
0.0147231 5.00617e-10 5.78427e-15 -6.32514e-19 -1.18863e-23 3.23347e-27 5.10393e-10 1.89427e-15 -7.40082e-19 -9.14667e-24 3.46439e-27 5.16181e-10 -2.29675e-15 -8.30063e-19 -5.36685e-24 3.67638e-27
0.0149279 5.00617e-10 5.86473e-15 -6.50235e-19 -1.23893e-23 3.41719e-27 5.10393e-10 1.92062e-15 -7.60816e-19 -9.53373e-24 3.66123e-27 5.16181e-10 -2.3287e-15 -8.53318e-19 -5.59396e-24 3.88527e-27
0.0151356 5.00617e-10 5.94632e-15 -6.68452e-19 -1.29136e-23 3.61135e-27 5.10393e-10 1.94734e-15 -7.82132e-19 -9.93717e-24 3.86926e-27 5.16181e-10 -2.36109e-15 -8.77225e-19 -5.83068e-24 4.10602e-27
0.0153462 5.00617e-10 6.02904e-15 -6.87179e-19 -1.34601e-23 3.81654e-27 5.10393e-10 1.97443e-15 -8.04044e-19 -1.03577e-23 4.0891e-27 5.16181e-10 -2.39394e-15 -9.01802e-19 -6.07742e-24 4.33931e-27
0.0155597 5.00617e-10 6.11291e-15 -7.06432e-19 -1.40297e-23 4.03338e-27 5.10393e-10 2.0019e-15 -8.26571e-19 -1.0796e-23 4.32143e-27 5.16181e-10 -2.42724e-15 -9.27067e-19 -6.3346e-24 4.58586e-27
0.0157761 5.00617e-10 6.19795e-15 -7.26223e-19 -1.46234e-23 4.26255e-27 5.10393e-10 2.02974e-15 -8.49728e-19 -1.12529e-23 4.56696e-27 5.16181e-10 -2.46101e-15 -9.5304e-19 -6.60267e-24 4.84642e-27
0.0159956 5.00617e-10 6.28418e-15 -7.46569e-19 -1.52422e-23 4.50474e-27 5.10393e-10 2.05798e-15 -8.73534e-19 -1.17291e-23 4.82645e-27 5.16181e-10 -2.49524e-15 -9.79741e-19 -6.88207e-24 5.12178e-27
